Row ID,Ship Mode,Customer ID,Customer Name,Country,City,Postal Code,Product ID,Category,Product Name,Sales Price
9280,Standard Class,SC-20305,Sean Christensen,United States,Philadelphia,19140,FUR-CH-10003379,Furniture,Global Commerce Series High-Back Swivel/Tilt Chairs,398.972
9281,Standard Class,HJ-14875,Heather Jas,United States,Seattle,98105,FUR-BO-10002853,Furniture,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88
9282,Standard Class,CB-12025,Cassandra Brandow,United States,Richmond,23223,OFF-AP-10000027,Office Supplies,Hoover Commercial SteamVac,67.9
9283,Standard Class,EH-14185,Evan Henry,United States,West Palm Beach,33407,OFF-PA-10002421,Office Supplies,Embossed Ink Jet Note Cards,72.224
9284,Second Class,LW-17215,Luke Weiss,United States,Fort Collins,80525,OFF-LA-10002475,Office Supplies,Avery 519,11.696
9285,Standard Class,MK-17905,Michael Kennedy,United States,Franklin,53132,FUR-CH-10001482,Furniture,Office Star - Mesh Screen back chair with Vinyl seat,392.94
9286,First Class,JH-15820,John Huston,United States,Monroe,28110,FUR-FU-10000087,Furniture,"Executive Impressions 14"" Two-Color Numerals Wall Clock",18.176
9287,Standard Class,DB-13270,Deborah Brumfield,United States,Dallas,75081,OFF-BI-10003166,Office Supplies,GBC Plasticlear Binding Covers,6.888
9288,Standard Class,DB-13270,Deborah Brumfield,United States,Dallas,75081,FUR-TA-10000688,Furniture,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.485
9289,First Class,TB-21625,Trudy Brown,United States,Philadelphia,19134,FUR-CH-10003981,Furniture,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.316
9290,Second Class,NM-18445,Nathan Mautz,United States,San Francisco,94109,OFF-PA-10001878,Office Supplies,Xerox 1891,48.91
9291,First Class,TT-21220,Thomas Thornton,United States,Dover,19901,OFF-AR-10002375,Office Supplies,Newell 351,9.84
9292,First Class,TT-21220,Thomas Thornton,United States,Dover,19901,OFF-BI-10004965,Office Supplies,Ibico Covers for Plastic or Wire Binding Elements,34.5
9293,Same Day,RS-19765,Roland Schwarz,United States,Waco,76706,OFF-BI-10004022,Office Supplies,Acco Suede Grain Vinyl Round Ring Binder,0.556
9294,Second Class,TB-21625,Trudy Brown,United States,Hagerstown,21740,OFF-BI-10000050,Office Supplies,"Angle-D Binders with Locking Rings, Label Holders",43.8
9295,Standard Class,AM-10360,Alice McCarthy,United States,Cleveland,44105,OFF-PA-10002464,Office Supplies,HP Office Recycled Paper (20Lb. and 87 Bright),13.872
9296,Standard Class,AM-10360,Alice McCarthy,United States,Cleveland,44105,FUR-BO-10004709,Furniture,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96
9297,Second Class,MP-17965,Michael Paige,United States,Mcallen,78501,TEC-AC-10003590,Technology,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424
9298,Second Class,MP-17965,Michael Paige,United States,Mcallen,78501,TEC-PH-10003357,Technology,Grandstream GXP2100 Mainstream Business Phone,244.768
9299,Second Class,MP-17965,Michael Paige,United States,Mcallen,78501,OFF-AR-10003373,Office Supplies,"Boston School Pro Electric Pencil Sharpener, 1670",74.352
9300,Second Class,MP-17965,Michael Paige,United States,Mcallen,78501,OFF-BI-10003676,Office Supplies,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312
9301,Second Class,MP-17965,Michael Paige,United States,Mcallen,78501,FUR-CH-10000225,Furniture,"Global Geo Office Task Chair, Gray",56.686
9302,Second Class,MP-17965,Michael Paige,United States,Mcallen,78501,TEC-PH-10001870,Technology,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,97.968
9303,Second Class,MP-17965,Michael Paige,United States,Mcallen,78501,OFF-AR-10003481,Office Supplies,Newell 348,7.872
9304,Second Class,MP-17965,Michael Paige,United States,Mcallen,78501,OFF-PA-10003936,Office Supplies,Xerox 1994,15.552
9305,Second Class,MP-17965,Michael Paige,United States,Mcallen,78501,OFF-BI-10000320,Office Supplies,GBC Plastic Binding Combs,1.476
9306,Standard Class,MH-17290,Marc Harrigan,United States,Santa Fe,87505,OFF-AR-10001972,Office Supplies,Newell 323,8.4
9307,Standard Class,CA-12265,Christina Anderson,United States,San Francisco,94110,OFF-AR-10003829,Office Supplies,Newell 35,6.56
9308,Standard Class,CA-12265,Christina Anderson,United States,San Francisco,94110,OFF-AR-10003338,Office Supplies,"Eberhard Faber 3 1/2"" Golf Pencils",14.88
9309,Standard Class,CA-12265,Christina Anderson,United States,San Francisco,94110,TEC-AC-10002558,Technology,Imation Swivel Flash Drive USB flash drive - 8 GB,45.48
9310,Standard Class,CA-12265,Christina Anderson,United States,San Francisco,94110,OFF-AR-10000034,Office Supplies,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44
9311,Standard Class,KD-16615,Ken Dana,United States,New York City,10024,OFF-BI-10001510,Office Supplies,Deluxe Heavy-Duty Vinyl Round Ring Binder,146.688
9312,Standard Class,DW-13540,Don Weiss,United States,Dallas,75220,OFF-LA-10000134,Office Supplies,Avery 511,4.928
9313,Standard Class,DW-13540,Don Weiss,United States,Dallas,75220,OFF-AR-10000588,Office Supplies,Newell 345,63.488
9314,Same Day,AG-10495,Andrew Gjertsen,United States,Detroit,48234,OFF-ST-10003282,Office Supplies,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32
9315,Same Day,AG-10495,Andrew Gjertsen,United States,Detroit,48234,OFF-AP-10002311,Office Supplies,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",123.858
9316,Standard Class,JH-16180,Justin Hirsh,United States,Philadelphia,19140,TEC-PH-10000141,Technology,Clearsounds A400,118.782
9317,Standard Class,JH-16180,Justin Hirsh,United States,Philadelphia,19140,OFF-SU-10000646,Office Supplies,Premier Automatic Letter Opener,769.184
9318,Standard Class,DK-13090,Dave Kipp,United States,Carrollton,75007,TEC-AC-10002076,Technology,Microsoft Natural Keyboard Elite,47.904
9319,Standard Class,AR-10825,Anthony Rawles,United States,New York City,10009,OFF-PA-10000743,Office Supplies,Xerox 1977,13.36
9320,Standard Class,AR-10825,Anthony Rawles,United States,New York City,10009,FUR-CH-10002780,Furniture,Office Star - Task Chair with Contemporary Loop Arms,163.764
9321,Standard Class,AR-10825,Anthony Rawles,United States,New York City,10009,FUR-FU-10000747,Furniture,Tenex B1-RE Series Chair Mats for Low Pile Carpets,183.92
9322,Standard Class,SM-20005,Sally Matthias,United States,Houston,77041,FUR-FU-10002445,Furniture,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",11.376
9323,Standard Class,SM-20005,Sally Matthias,United States,Houston,77041,FUR-FU-10000723,Furniture,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112
9324,Standard Class,DB-13660,Duane Benoit,United States,Los Angeles,90036,OFF-PA-10003641,Office Supplies,Xerox 1909,211.04
9325,Standard Class,DB-13660,Duane Benoit,United States,Los Angeles,90036,FUR-CH-10003973,Furniture,GuestStacker Chair with Chrome Finish Legs,594.816
9326,Standard Class,DB-13660,Duane Benoit,United States,Los Angeles,90036,OFF-BI-10000977,Office Supplies,Ibico Plastic Spiral Binding Combs,72.96
9327,First Class,PF-19225,Phillip Flathmann,United States,Edmonds,98026,FUR-FU-10004053,Furniture,DAX Two-Tone Silver Metal Document Frame,80.96
9328,First Class,PF-19225,Phillip Flathmann,United States,Edmonds,98026,TEC-PH-10002033,Technology,Konftel 250 Conference phone - Charcoal black,455.712
9329,First Class,PF-19225,Phillip Flathmann,United States,Edmonds,98026,OFF-AR-10004260,Office Supplies,Boston 1799 Powerhouse Electric Pencil Sharpener,25.98
9330,First Class,AJ-10945,Ashley Jarboe,United States,San Francisco,94110,OFF-AP-10004655,Office Supplies,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28
9331,Standard Class,EB-14110,Eugene Barchas,United States,New York City,10035,OFF-EN-10001539,Office Supplies,Staple envelope,15.56
9332,Standard Class,ES-14080,Erin Smith,United States,Springfield,97477,TEC-PH-10001817,Technology,Wilson Electronics DB Pro Signal Booster,859.2
9333,Second Class,SS-20410,Shahid Shariari,United States,Georgetown,40324,OFF-AP-10002578,Office Supplies,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",195.68
9334,Second Class,SS-20410,Shahid Shariari,United States,Georgetown,40324,OFF-FA-10000992,Office Supplies,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",14.2
9335,First Class,AG-10900,Arthur Gainer,United States,Coral Springs,33065,FUR-BO-10001798,Furniture,Bush Somerset Collection Bookcase,314.352
9336,First Class,AG-10900,Arthur Gainer,United States,Coral Springs,33065,OFF-LA-10004409,Office Supplies,Avery 492,4.608
9337,Standard Class,CY-12745,Craig Yedwab,United States,San Francisco,94110,OFF-FA-10000621,Office Supplies,"OIC Colored Binder Clips, Assorted Sizes",17.9
9338,Second Class,RP-19270,Rachel Payne,United States,San Francisco,94110,OFF-BI-10003196,Office Supplies,Accohide Poly Flexible Ring Binders,2.992
9339,Second Class,RP-19270,Rachel Payne,United States,San Francisco,94110,OFF-BI-10003727,Office Supplies,Avery Durable Slant Ring Binders With Label Holder,20.064
9340,Second Class,RP-19270,Rachel Payne,United States,San Francisco,94110,OFF-PA-10003228,Office Supplies,Xerox 1917,146.73
9341,Second Class,RP-19270,Rachel Payne,United States,San Francisco,94110,OFF-LA-10002787,Office Supplies,Avery 480,18.75
9342,Second Class,RP-19270,Rachel Payne,United States,San Francisco,94110,TEC-PH-10001305,Technology,Panasonic KX TS208W Corded phone,117.576
9343,Standard Class,DB-13360,Dennis Bolton,United States,Riverside,92503,OFF-BI-10001036,Office Supplies,Cardinal EasyOpen D-Ring Binders,51.184
9344,First Class,CK-12325,Christine Kargatis,United States,Troy,45373,FUR-TA-10001086,Furniture,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97
9345,First Class,CK-12325,Christine Kargatis,United States,Troy,45373,OFF-BI-10001525,Office Supplies,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715
9346,First Class,CK-12325,Christine Kargatis,United States,Troy,45373,TEC-PH-10000526,Technology,Vtech CS6719,57.594
9347,First Class,CK-12325,Christine Kargatis,United States,Troy,45373,FUR-FU-10004973,Furniture,Flat Face Poster Frame,30.144
9348,First Class,CK-12325,Christine Kargatis,United States,Troy,45373,FUR-CH-10003981,Furniture,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43
9349,Standard Class,DN-13690,Duane Noonan,United States,Moreno Valley,92553,FUR-FU-10000277,Furniture,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,842.72
9350,Standard Class,DN-13690,Duane Noonan,United States,Moreno Valley,92553,FUR-FU-10001934,Furniture,Magnifier Swing Arm Lamp,41.96
9351,Standard Class,DP-13105,Dave Poirier,United States,Seattle,98115,OFF-BI-10004970,Office Supplies,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216
9352,Standard Class,DP-13105,Dave Poirier,United States,Seattle,98115,FUR-CH-10003396,Furniture,Global Deluxe Steno Chair,184.752
9353,First Class,RO-19780,Rose O'Brian,United States,Chicago,60623,FUR-CH-10003973,Furniture,GuestStacker Chair with Chrome Finish Legs,520.464
9354,First Class,RO-19780,Rose O'Brian,United States,Chicago,60623,OFF-PA-10002109,Office Supplies,Wirebound Voice Message Log Book,11.424
9355,Standard Class,MA-17560,Matt Abelman,United States,Jackson,49201,OFF-PA-10001826,Office Supplies,Xerox 207,19.44
9356,Standard Class,MA-17560,Matt Abelman,United States,Jackson,49201,OFF-AR-10000823,Office Supplies,Newell 307,3.64
9357,Standard Class,MA-17560,Matt Abelman,United States,Jackson,49201,OFF-PA-10001776,Office Supplies,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54
9358,Second Class,JD-15895,Jonathan Doherty,United States,New York City,10024,OFF-BI-10003676,Office Supplies,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",43.12
9359,Second Class,JD-15895,Jonathan Doherty,United States,New York City,10024,FUR-TA-10001095,Furniture,Chromcraft Round Conference Tables,313.722
9360,Second Class,JD-15895,Jonathan Doherty,United States,New York City,10024,FUR-FU-10000747,Furniture,Tenex B1-RE Series Chair Mats for Low Pile Carpets,45.98
9361,Second Class,JD-15895,Jonathan Doherty,United States,New York City,10024,OFF-ST-10004337,Office Supplies,"SAFCO Commercial Wire Shelving, 72h",428.68
9362,Standard Class,PS-18970,Paul Stevenson,United States,Seattle,98105,OFF-BI-10004410,Office Supplies,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",30.576
9363,Standard Class,PS-18970,Paul Stevenson,United States,Seattle,98105,OFF-FA-10004838,Office Supplies,"Super Bands, 12/Pack",13.02
9364,Standard Class,PS-18970,Paul Stevenson,United States,Seattle,98105,FUR-FU-10002364,Furniture,"Eldon Expressions Wood Desk Accessories, Oak",22.14
9365,Standard Class,PS-18970,Paul Stevenson,United States,Seattle,98105,OFF-ST-10001809,Office Supplies,Fellowes Officeware Wire Shelving,359.32
9366,First Class,JF-15415,Jennifer Ferguson,United States,Saint Charles,63301,OFF-PA-10001846,Office Supplies,Xerox 1899,11.56
9367,Standard Class,RD-19480,Rick Duston,United States,Long Beach,11561,OFF-BI-10003876,Office Supplies,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",68.48
9368,Standard Class,RD-19480,Rick Duston,United States,Long Beach,11561,OFF-ST-10003470,Office Supplies,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1676.88
9369,First Class,ES-14080,Erin Smith,United States,Lakewood,8701,OFF-PA-10004243,Office Supplies,Xerox 1939,37.94
9370,Second Class,KN-16390,Katherine Nockton,United States,Clinton,20735,FUR-CH-10000422,Furniture,Global Highback Leather Tilter in Burgundy,272.97
9371,First Class,VP-21760,Victoria Pisteka,United States,Columbus,43229,FUR-FU-10002506,Furniture,"Tensor ""Hersey Kiss"" Styled Floor Lamp",41.568
9372,First Class,VP-21760,Victoria Pisteka,United States,Columbus,43229,FUR-CH-10000863,Furniture,Novimex Swivel Fabric Task Chair,317.058
9373,First Class,VP-21760,Victoria Pisteka,United States,Columbus,43229,OFF-FA-10002988,Office Supplies,Ideal Clamps,8.04
9374,Standard Class,CS-11950,Carlos Soltero,United States,Pasadena,91104,TEC-PH-10003437,Technology,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944
9375,Standard Class,KB-16600,Ken Brennan,United States,Seattle,98105,OFF-SU-10002537,Office Supplies,Acme Box Cutter Scissors,61.38
9376,Second Class,AJ-10945,Ashley Jarboe,United States,Los Angeles,90045,TEC-AC-10003063,Technology,Micro Innovations USB RF Wireless Keyboard with Mouse,50
9377,Standard Class,PO-18865,Patrick O'Donnell,United States,East Orange,7017,TEC-AC-10003237,Technology,Memorex Micro Travel Drive 4 GB,31.8
9378,Standard Class,DP-13105,Dave Poirier,United States,Eau Claire,54703,OFF-ST-10001031,Office Supplies,Adjustable Personal File Tote,32.56
9379,Standard Class,GM-14500,Gene McClure,United States,Chicago,60610,OFF-EN-10001535,Office Supplies,Grip Seal Envelopes,7.072
9380,Second Class,CC-12670,Craig Carreira,United States,Tampa,33614,OFF-PA-10001295,Office Supplies,Computer Printout Paper with Letter-Trim Perforations,45.528
9381,Second Class,CC-12670,Craig Carreira,United States,Tampa,33614,FUR-CH-10004698,Furniture,"Padded Folding Chairs, Black, 4/Carton",64.784
9382,Second Class,CC-12670,Craig Carreira,United States,Tampa,33614,OFF-ST-10000078,Office Supplies,Tennsco 6- and 18-Compartment Lockers,424.272
9383,Second Class,CC-12670,Craig Carreira,United States,Tampa,33614,OFF-AR-10001868,Office Supplies,Prang Dustless Chalk Sticks,1.344
9384,Second Class,CC-12670,Craig Carreira,United States,Tampa,33614,OFF-ST-10004950,Office Supplies,Acco Perma 3000 Stacking Storage Drawers,83.92
9385,Standard Class,SJ-20125,Sanjit Jacobs,United States,New York City,10009,OFF-PA-10003441,Office Supplies,Xerox 226,25.92
9386,Standard Class,SF-20200,Sarah Foster,United States,Mesa,85204,FUR-FU-10004973,Furniture,Flat Face Poster Frame,120.576
9387,Standard Class,RM-19375,Raymond Messe,United States,Burlington,,OFF-PA-10000157,Office Supplies,Xerox 191,79.92
9388,Standard Class,RM-19375,Raymond Messe,United States,Burlington,,OFF-PA-10001970,Office Supplies,Xerox 1881,12.28
9389,Standard Class,RM-19375,Raymond Messe,United States,Burlington,,OFF-AP-10000828,Office Supplies,Avanti 4.4 Cu. Ft. Refrigerator,542.94
9390,Standard Class,RM-19375,Raymond Messe,United States,Burlington,,OFF-EN-10001509,Office Supplies,Poly String Tie Envelopes,2.04
9391,Standard Class,KM-16375,Katherine Murray,United States,Houston,77070,OFF-ST-10003692,Office Supplies,Recycled Steel Personal File for Hanging File Folders,228.92
9392,First Class,FH-14275,Frank Hawley,United States,Aurora,60505,TEC-PH-10004700,Technology,PowerGen Dual USB Car Charger,7.992
9393,Same Day,DG-13300,Deirdre Greer,United States,Denver,80219,FUR-CH-10000422,Furniture,Global Highback Leather Tilter in Burgundy,582.336
9394,First Class,MW-18220,Mitch Webber,United States,New York City,10011,TEC-PH-10003484,Technology,Ooma Telo VoIP Home Phone System,629.95
9395,First Class,MW-18220,Mitch Webber,United States,New York City,10011,FUR-CH-10001394,Furniture,Global Leather Executive Chair,631.782
9396,First Class,MW-18220,Mitch Webber,United States,New York City,10011,FUR-BO-10002213,Furniture,DMI Eclipse Executive Suite Bookcases,801.568
9397,First Class,MW-18220,Mitch Webber,United States,New York City,10011,OFF-LA-10002762,Office Supplies,Avery 485,75.18
9398,First Class,MW-18220,Mitch Webber,United States,New York City,10011,OFF-AP-10003842,Office Supplies,Euro-Pro Shark Turbo Vacuum,30.98
9399,First Class,MW-18220,Mitch Webber,United States,New York City,10011,TEC-PH-10003072,Technology,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,1349.91
9400,Standard Class,SC-20845,Sung Chung,United States,Arlington Heights,60004,OFF-AR-10003394,Office Supplies,Newell 332,14.112
9401,Standard Class,BD-11500,Bradley Drucker,United States,Newport News,23602,OFF-EN-10001539,Office Supplies,Staple envelope,31.12
9402,Standard Class,LP-17080,Liz Pelletier,United States,Tucson,85705,FUR-FU-10001731,Furniture,Acrylic Self-Standing Desk Frames,4.272
9403,Second Class,NP-18700,Nora Preis,United States,New York City,10024,FUR-TA-10001095,Furniture,Chromcraft Round Conference Tables,209.148
9404,Second Class,NP-18700,Nora Preis,United States,New York City,10024,OFF-ST-10000078,Office Supplies,Tennsco 6- and 18-Compartment Lockers,1591.02
9405,Standard Class,DP-13105,Dave Poirier,United States,Philadelphia,19134,OFF-FA-10004076,Office Supplies,Translucent Push Pins by OIC,7.92
9406,First Class,RB-19465,Rick Bensley,United States,Chicago,60653,TEC-MA-10003626,Technology,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91
9407,First Class,RB-19465,Rick Bensley,United States,Chicago,60653,OFF-PA-10001215,Office Supplies,Xerox 1963,8.448
9408,Second Class,LC-17140,Logan Currie,United States,New York City,10035,TEC-AC-10002842,Technology,WD My Passport Ultra 2TB Portable External Hard Drive,1071
9409,Second Class,LC-17140,Logan Currie,United States,New York City,10035,FUR-FU-10004864,Furniture,Eldon 500 Class Desk Accessories,12.07
9410,First Class,WB-21850,William Brown,United States,Philadelphia,19143,OFF-BI-10000014,Office Supplies,Heavy-Duty E-Z-D Binders,3.273
9411,First Class,WB-21850,William Brown,United States,Philadelphia,19143,FUR-FU-10001475,Furniture,"Contract Clock, 14"", Brown",87.92
9412,Second Class,MH-17785,Maya Herman,United States,Glendale,85301,OFF-ST-10001272,Office Supplies,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.696
9413,First Class,SC-20305,Sean Christensen,United States,Los Angeles,90036,FUR-CH-10002024,Furniture,HON 5400 Series Task Chairs for Big and Tall,2803.92
9414,First Class,MH-17620,Matt Hagelstein,United States,Houston,77041,OFF-BI-10004001,Office Supplies,GBC Recycled VeloBinder Covers,6.816
9415,Standard Class,JC-15775,John Castell,United States,Seattle,98115,TEC-PH-10004094,Technology,Motorola L703CM,249.584
9416,Standard Class,JC-15775,John Castell,United States,Seattle,98115,OFF-PA-10001184,Office Supplies,Xerox 1903,17.94
9417,Standard Class,JC-15775,John Castell,United States,Seattle,98115,FUR-FU-10002505,Furniture,Eldon 100 Class Desk Accessories,10.11
9418,Standard Class,RD-19810,Ross DeVincentis,United States,Fayetteville,28314,OFF-PA-10001166,Office Supplies,Xerox 2,10.368
9419,Standard Class,RD-19810,Ross DeVincentis,United States,Fayetteville,28314,OFF-PA-10000349,Office Supplies,Easy-staple paper,11.952
9420,Second Class,SC-20695,Steve Chapman,United States,Houston,77041,OFF-AP-10004708,Office Supplies,Fellowes Superior 10 Outlet Split Surge Protector,15.224
9421,Second Class,SC-20695,Steve Chapman,United States,Houston,77041,OFF-AP-10001947,Office Supplies,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,21.984
9422,Standard Class,NC-18535,Nick Crebassa,United States,San Francisco,94122,TEC-PH-10000441,Technology,VTech DS6151,604.752
9423,Standard Class,NC-18535,Nick Crebassa,United States,San Francisco,94122,OFF-SU-10004664,Office Supplies,Acme Softgrip Scissors,40.7
9424,Standard Class,NC-18535,Nick Crebassa,United States,San Francisco,94122,TEC-PH-10004531,Technology,AT&T CL2909,302.376
9425,Standard Class,NC-18535,Nick Crebassa,United States,San Francisco,94122,TEC-AC-10002167,Technology,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45
9426,Second Class,LW-17215,Luke Weiss,United States,New York City,10035,FUR-CH-10002024,Furniture,HON 5400 Series Task Chairs for Big and Tall,3785.292
9427,Standard Class,AH-10585,Angele Hood,United States,Seattle,98105,OFF-AR-10002445,Office Supplies,SANFORD Major Accent Highlighters,35.4
9428,Standard Class,JO-15145,Jack O'Briant,United States,Buffalo,14215,FUR-FU-10003268,Furniture,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9
9429,Standard Class,VW-21775,Victoria Wilson,United States,Huntsville,77340,FUR-CH-10000015,Furniture,Hon Multipurpose Stacking Arm Chairs,1212.96
9430,Standard Class,BP-11185,Ben Peterman,United States,Dallas,75081,TEC-PH-10004165,Technology,Mitel MiVoice 5330e IP Phone,1099.96
9431,Standard Class,BP-11185,Ben Peterman,United States,Dallas,75081,FUR-TA-10004607,Furniture,Hon 2111 Invitation Series Straight Table,103.481
9432,Same Day,PP-18955,Paul Prost,United States,Philadelphia,19134,OFF-LA-10004677,Office Supplies,Self-Adhesive Address Labels for Typewriters with Dispenser Box,5.904
9433,Standard Class,SC-20725,Steven Cartwright,United States,Peoria,85345,TEC-AC-10002217,Technology,Imation Clip USB flash drive - 8 GB,30.08
9434,Standard Class,SC-20725,Steven Cartwright,United States,Peoria,85345,OFF-PA-10001937,Office Supplies,Xerox 21,36.288
9435,Standard Class,SC-20725,Steven Cartwright,United States,Peoria,85345,OFF-AR-10000203,Office Supplies,Newell 336,10.272
9436,Standard Class,SC-20725,Steven Cartwright,United States,Peoria,85345,TEC-AC-10001142,Technology,First Data FD10 PIN Pad,252.8
9437,Same Day,BM-11785,Bryan Mills,United States,Philadelphia,19143,OFF-BI-10003712,Office Supplies,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946
9438,Standard Class,CD-11920,Carlos Daly,United States,Oceanside,92054,OFF-PA-10000520,Office Supplies,Xerox 201,12.96
9439,Standard Class,GM-14680,Greg Matthias,United States,Philadelphia,19134,TEC-PH-10001079,Technology,Polycom SoundPoint Pro SE-225 Corded phone,285.576
9440,Standard Class,BP-11050,Barry Pond,United States,Chicago,60623,OFF-SU-10000898,Office Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",22.24
9441,Standard Class,BW-11065,Barry Weirich,United States,New York City,10035,OFF-PA-10001471,Office Supplies,Strathmore Photo Frame Cards,14.62
9442,Second Class,RE-19405,Ricardo Emerson,United States,Kent,44240,OFF-AP-10003281,Office Supplies,Acco 6 Outlet Guardian Standard Surge Suppressor,48.36
9443,Standard Class,HR-14770,Hallie Redmond,United States,Jacksonville,32216,OFF-AR-10003156,Office Supplies,50 Colored Long Pencils,16.256
9444,Standard Class,HR-14770,Hallie Redmond,United States,Jacksonville,32216,TEC-PH-10000576,Technology,AT&T 1080 Corded phone,219.184
9445,First Class,TP-21565,Tracy Poddar,United States,Coppell,75019,TEC-PH-10003215,Technology,Jackery Bar Premium Fast-charging Portable Charger,95.84
9446,Standard Class,KB-16315,Karl Braun,United States,Indianapolis,46203,OFF-LA-10004484,Office Supplies,Avery 476,12.39
9447,Standard Class,AC-10660,Anna Chung,United States,Lawrence,46226,OFF-PA-10002245,Office Supplies,Xerox 1895,35.88
9448,Standard Class,DN-13690,Duane Noonan,United States,Tulsa,74133,FUR-FU-10003664,Furniture,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",477.3
9449,Standard Class,CC-12430,Chuck Clark,United States,Redmond,98052,OFF-LA-10002195,Office Supplies,Avery 481,12.32
9450,Standard Class,TS-21340,Toby Swindell,United States,San Francisco,94109,OFF-BI-10000822,Office Supplies,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",8.608
9451,Standard Class,MO-17800,Meg O'Connel,United States,Spokane,99207,OFF-ST-10004963,Office Supplies,Eldon Gobal File Keepers,136.26
9452,Standard Class,RP-19855,Roy Phan,United States,Los Angeles,90032,OFF-AP-10002495,Office Supplies,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",186.15
9453,Standard Class,RP-19855,Roy Phan,United States,Los Angeles,90032,OFF-BI-10004001,Office Supplies,GBC Recycled VeloBinder Covers,81.792
9454,Standard Class,RP-19855,Roy Phan,United States,Los Angeles,90032,OFF-SU-10004884,Office Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,47.19
9455,Standard Class,RP-19855,Roy Phan,United States,Los Angeles,90032,TEC-PH-10003555,Technology,Motorola HK250 Universal Bluetooth Headset,36.784
9456,Second Class,JL-15175,James Lanier,United States,Chattanooga,37421,TEC-MA-10003493,Technology,Penpower WorldCard Pro Card Scanner,91.475
9457,Standard Class,BW-11110,Bart Watters,United States,Greensboro,27405,TEC-AC-10002380,Technology,Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.192
9458,Standard Class,BW-11110,Bart Watters,United States,Greensboro,27405,OFF-BI-10004209,Office Supplies,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.06
9459,Standard Class,SJ-20500,Shirley Jackson,United States,San Francisco,94122,OFF-AR-10002135,Office Supplies,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,144.6
9460,Standard Class,SJ-20500,Shirley Jackson,United States,San Francisco,94122,TEC-PH-10002583,Technology,iOttie HLCRIO102 Car Mount,15.992
9461,Second Class,FG-14260,Frank Gastineau,United States,New York City,10024,OFF-PA-10003591,Office Supplies,Southworth 100% Cotton The Best Paper,34.44
9462,Standard Class,EH-14125,Eugene Hildebrand,United States,Lakewood,90712,TEC-PH-10004922,Technology,RCA Visys Integrated PBX 8-Line Router,321.552
9463,Second Class,BS-11590,Brendan Sweed,United States,Louisville,40214,FUR-CH-10001854,Furniture,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96
9464,First Class,JS-16030,Joy Smith,United States,Columbus,43229,OFF-AR-10003560,Office Supplies,Zebra Zazzle Fluorescent Highlighters,19.456
